Id,rdf_label,rdf_type,brick_hasUnit,EBO_path,brick_isPartOf,brick_isPointOf,brick_hasLocation,brick_isFedBy
K-T-33-BLZNE-006_PsF,Position Feedback,brick:Position_Sensor,unit:PERCENT,/EB-T-B1-LBES-001/Blinds/BACnet Interface/IP Network/K_T_02_BLJACE_004_126704/Application/K-T-33-BLZNE-006_PsF//Value,,K-T-33-BLZNE-006,,
K-T-33-BLZNE-006_Sts,Status,brick:Status,,/EB-T-B1-LBES-001/Blinds/BACnet Interface/IP Network/K_T_02_BLJACE_004_126704/Application/K-T-33-BLZNE-006_Sts//Value,,K-T-33-BLZNE-006,,
K-T-33-BLZNE-007,K-T-33-BLZNE-007,ext:Blind_Zone_Equipment_Group,,,,,Level_33_North_East_Perimeter,
K-T-33-BLZNE-007_PsF,Position Feedback,brick:Position_Sensor,unit:PERCENT,/EB-T-B1-LBES-001/Blinds/BACnet Interface/IP Network/K_T_02_BLJACE_004_126704/Application/K-T-33-BLZNE-007_PsF//Value,,K-T-33-BLZNE-007,,
K-T-33-BLZNE-007_Sts,Status,brick:Status,,/EB-T-B1-LBES-001/Blinds/BACnet Interface/IP Network/K_T_02_BLJACE_004_126704/Application/K-T-33-BLZNE-007_Sts//Value,,K-T-33-BLZNE-007,,
K-T-33-BLZNE-008,K-T-33-BLZNE-008,ext:Blind_Zone_Equipment_Group,,,,,Level_33_North_East_Perimeter,
K-T-33-BLZNE-008_PsF,Position Feedback,brick:Position_Sensor,unit:PERCENT,/EB-T-B1-LBES-001/Blinds/BACnet Interface/IP Network/K_T_02_BLJACE_004_126704/Application/K-T-33-BLZNE-008_PsF//Value,,K-T-33-BLZNE-008,,
K-T-33-BLZNE-008_Sts,Status,brick:Status,,/EB-T-B1-LBES-001/Blinds/BACnet Interface/IP Network/K_T_02_BLJACE_004_126704/Application/K-T-33-BLZNE-008_Sts//Value,,K-T-33-BLZNE-008,,
K-T-33-BLZNE-009,K-T-33-BLZNE-009,ext:Blind_Zone_Equipment_Group,,,,,Level_33_North_West_Perimeter,
K-T-33-BLZNE-009_PsF,Position Feedback,brick:Position_Sensor,unit:PERCENT,/EB-T-B1-LBES-001/Blinds/BACnet Interface/IP Network/K_T_02_BLJACE_004_126704/Application/K-T-33-BLZNE-009_PsF//Value,,K-T-33-BLZNE-009,,
K-T-33-BLZNE-009_Sts,Status,brick:Status,,/EB-T-B1-LBES-001/Blinds/BACnet Interface/IP Network/K_T_02_BLJACE_004_126704/Application/K-T-33-BLZNE-009_Sts//Value,,K-T-33-BLZNE-009,,
K-T-33-BLZNE-010,K-T-33-BLZNE-010,ext:Blind_Zone_Equipment_Group,,,,,Level_33_North_West_Perimeter,
K-T-33-BLZNE-010_PsF,Position Feedback,brick:Position_Sensor,unit:PERCENT,/EB-T-B1-LBES-001/Blinds/BACnet Interface/IP Network/K_T_02_BLJACE_004_126704/Application/K-T-33-BLZNE-010_PsF//Value,,K-T-33-BLZNE-010,,
K-T-33-BLZNE-010_Sts,Status,brick:Status,,/EB-T-B1-LBES-001/Blinds/BACnet Interface/IP Network/K_T_02_BLJACE_004_126704/Application/K-T-33-BLZNE-010_Sts//Value,,K-T-33-BLZNE-010,,
K-T-33-BLZNE-011,K-T-33-BLZNE-011,ext:Blind_Zone_Equipment_Group,,,,,Level_33_North_West_Perimeter,
K-T-33-BLZNE-011_PsF,Position Feedback,brick:Position_Sensor,unit:PERCENT,/EB-T-B1-LBES-001/Blinds/BACnet Interface/IP Network/K_T_02_BLJACE_004_126704/Application/K-T-33-BLZNE-011_PsF//Value,,K-T-33-BLZNE-011,,
K-T-33-BLZNE-011_Sts,Status,brick:Status,,/EB-T-B1-LBES-001/Blinds/BACnet Interface/IP Network/K_T_02_BLJACE_004_126704/Application/K-T-33-BLZNE-011_Sts//Value,,K-T-33-BLZNE-011,,
K-T-33-BLZNE-012,K-T-33-BLZNE-012,ext:Blind_Zone_Equipment_Group,,,,,Level_33_North_West_Perimeter,
K-T-33-BLZNE-012_PsF,Position Feedback,brick:Position_Sensor,unit:PERCENT,/EB-T-B1-LBES-001/Blinds/BACnet Interface/IP Network/K_T_02_BLJACE_004_126704/Application/K-T-33-BLZNE-012_PsF//Value,,K-T-33-BLZNE-012,,
K-T-33-BLZNE-012_Sts,Status,brick:Status,,/EB-T-B1-LBES-001/Blinds/BACnet Interface/IP Network/K_T_02_BLJACE_004_126704/Application/K-T-33-BLZNE-012_Sts//Value,,K-T-33-BLZNE-012,,
K-T-33-BLZNE-013,K-T-33-BLZNE-013,ext:Blind_Zone_Equipment_Group,,,,,Level_33_West_Perimeter,
K-T-33-BLZNE-013_PsF,Position Feedback,brick:Position_Sensor,unit:PERCENT,/EB-T-B1-LBES-001/Blinds/BACnet Interface/IP Network/K_T_02_BLJACE_004_126704/Application/K-T-33-BLZNE-013_PsF//Value,,K-T-33-BLZNE-013,,
K-T-33-BLZNE-013_Sts,Status,brick:Status,,/EB-T-B1-LBES-001/Blinds/BACnet Interface/IP Network/K_T_02_BLJACE_004_126704/Application/K-T-33-BLZNE-013_Sts//Value,,K-T-33-BLZNE-013,,
K-T-33-BLZNE-014,K-T-33-BLZNE-014,ext:Blind_Zone_Equipment_Group,,,,,Level_33_West_Perimeter,
K-T-33-BLZNE-014_PsF,Position Feedback,brick:Position_Sensor,unit:PERCENT,/EB-T-B1-LBES-001/Blinds/BACnet Interface/IP Network/K_T_02_BLJACE_004_126704/Application/K-T-33-BLZNE-014_PsF//Value,,K-T-33-BLZNE-014,,
K-T-33-BLZNE-014_Sts,Status,brick:Status,,/EB-T-B1-LBES-001/Blinds/BACnet Interface/IP Network/K_T_02_BLJACE_004_126704/Application/K-T-33-BLZNE-014_Sts//Value,,K-T-33-BLZNE-014,,
K-T-33-BLZNE-015,K-T-33-BLZNE-015,ext:Blind_Zone_Equipment_Group,,,,,Level_33_West_Perimeter,
K-T-33-BLZNE-015_PsF,Position Feedback,brick:Position_Sensor,unit:PERCENT,/EB-T-B1-LBES-001/Blinds/BACnet Interface/IP Network/K_T_02_BLJACE_004_126704/Application/K-T-33-BLZNE-015_PsF//Value,,K-T-33-BLZNE-015,,
K-T-33-BLZNE-015_Sts,Status,brick:Status,,/EB-T-B1-LBES-001/Blinds/BACnet Interface/IP Network/K_T_02_BLJACE_004_126704/Application/K-T-33-BLZNE-015_Sts//Value,,K-T-33-BLZNE-015,,
